id,day,hit_t,entry_t,side,asset,trigger_asset,entry,stop,tp,exit,exit_t,reason,moved_be,be_t,stop_dist,risk_R,pts,R,dag,t,x
288,2025-11-28,2025-11-28 09:52:00,2025-11-28 09:52:00,SHORT,NQ,NQ,25369.75,25395.0,25294.75,25369.75,2025-11-28 10:06:30,BE,True,2025-11-28 10:05:00,25.25,2.52,-0.0,-0.0,2025-11-28,15:52,16:06
289,2025-12-02,2025-12-02 09:55:45,2025-12-02 09:55:45,SHORT,NQ,NQ,25576.5,25609.75,25501.5,25609.75,2025-12-02 10:00:30,SL,False,,33.25,3.33,-33.25,-3.325,2025-12-02,15:55,16:00
296,2025-12-10,2025-12-10 09:31:00,2025-12-10 09:31:00,SHORT,NQ,NQ,25635.5,25663.75,25560.5,25635.5,2025-12-10 09:38:00,BE,True,2025-12-10 09:35:00,28.25,2.83,-0.0,-0.0,2025-12-10,15:31,15:38
298,2025-12-11,2025-12-11 09:30:00,2025-12-11 09:30:15,SHORT,NQ,NQ,25618.75,25654.0,25543.75,25543.75,2025-12-11 09:46:45,TP,True,2025-12-11 09:42:00,35.25,3.52,75.0,7.5,2025-12-11,15:30,15:46
300,2025-12-15,2025-12-15 09:31:00,2025-12-15 09:31:30,SHORT,NQ,NQ,25640.75,25668.0,25565.75,25565.75,2025-12-15 09:39:00,TP,True,2025-12-15 09:33:00,27.25,2.73,75.0,7.5,2025-12-15,15:31,15:39
303,2025-12-22,2025-12-22 09:30:00,2025-12-22 09:30:00,SHORT,NQ,NQ,25760.0,25785.25,25685.0,25785.25,2025-12-22 09:31:45,SL,False,,25.25,2.52,-25.25,-2.525,2025-12-22,15:30,15:31
306,2025-12-24,2025-12-24 09:39:15,2025-12-24 09:39:45,SHORT,NQ,ES,25791.0,25822.25,25716.0,25791.0,2025-12-24 09:49:45,BE,True,2025-12-24 09:49:30,31.25,3.12,-0.0,-0.0,2025-12-24,15:39,15:49
308,2025-12-26,2025-12-26 09:31:45,2025-12-26 09:31:45,SHORT,NQ,NQ,25882.25,25910.25,25807.25,25910.25,2025-12-26 09:34:00,SL,False,,28.0,2.8,-28.0,-2.8,2025-12-26,15:31,15:34
311,2025-12-30,2025-12-30 09:40:00,2025-12-30 09:40:00,SHORT,NQ,ES,25691.75,25706.0,25616.75,25706.0,2025-12-30 09:41:15,SL,False,,14.25,1.43,-14.25,-1.425,2025-12-30,15:40,15:41
312,2025-12-31,2025-12-31 09:32:00,2025-12-31 09:32:15,SHORT,NQ,NQ,25676.0,25692.0,25601.0,25601.0,2025-12-31 09:45:15,TP,True,2025-12-31 09:36:15,16.0,1.6,75.0,7.5,2025-12-31,15:32,15:45
